Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Postal Code,Market,Region,Product ID,Category,Sub-Category,Product Name,Total amount,Quantity,Discount,Profit,Shipping Cost,Order Priority,unit_price,day,month,year,dayofweek,weekofyear,quarter,lag1,lag7,lag30,rolling7,rolling30,season
38303,CA-2011-119466,2011-12-15,21-12-2011,Standard Class,SP-20860,Sung Pak,Corporate,Chicago,Illinois,United States,60623.0,US,Central,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,8.544,2,0.6,-7.476,0.8,Medium,4.272,15,12,2011,3,50,4,168.318,391.545,15.228,139.8814285714287,439.0024,Winter
32872,CA-2011-101602,2011-12-15,18-12-2011,First Class,MC-18100,Mick Crebagga,Consumer,El Paso,Texas,United States,79907.0,US,Central,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",763.28,5,0.3,-21.808,153.02,Medium,152.656,15,12,2011,3,50,4,50.4,341.523,28.08,191.24385714285725,463.8550666666667,Winter
32871,CA-2011-101602,2011-12-15,18-12-2011,First Class,MC-18100,Mick Crebagga,Consumer,El Paso,Texas,United States,79907.0,US,Central,TEC-PH-10000169,Technology,Phones,ARKON Windshield Dashboard Air Vent Car Mount Holder,40.68,3,0.2,-9.153,0.71,Medium,13.56,15,12,2011,3,50,4,143.13,112.62,6999.96,176.50714285714295,214.9427,Winter
36880,CA-2011-116673,2011-12-15,19-12-2011,Second Class,JO-15280,Jas O'Carroll,Consumer,San Diego,California,United States,92037.0,US,West,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,6.16,2,0.0,1.9712,0.32,Medium,3.08,15,12,2011,3,50,4,159.296,49.02,27.39,272.5140000000001,220.5447,Winter
34427,CA-2011-136399,2011-12-16,17-12-2011,First Class,CC-12100,Chad Cunningham,Home Office,Los Angeles,California,United States,90049.0,US,West,TEC-AC-10001142,Technology,Accessories,First Data FD10 PIN Pad,395.0,5,0.0,39.5,17.2,High,79.0,16,12,2011,4,50,4,414.72,160.272,176.61,373.52000000000015,359.99190000000004,Winter
40316,CA-2011-100706,2011-12-16,18-12-2011,Second Class,LE-16810,Laurel Elliston,Consumer,Springfield,Virginia,United States,22153.0,US,South,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,99.98,2,0.0,7.9984,9.22,Medium,49.99,16,12,2011,4,50,4,718.72,1409.04,49.02,336.1310857142858,353.78622,Winter
40317,CA-2011-100706,2011-12-16,18-12-2011,Second Class,LE-16810,Laurel Elliston,Consumer,Springfield,Virginia,United States,22153.0,US,South,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,29.46,6,0.0,9.7218,1.56,Medium,4.91,16,12,2011,4,50,4,99.98,414.72,923.58,281.09394285714296,323.98222,Winter
34428,CA-2011-136399,2011-12-16,17-12-2011,First Class,CC-12100,Chad Cunningham,Home Office,Los Angeles,California,United States,90049.0,US,West,TEC-PH-10004977,Technology,Phones,GE 30524EE4,627.168,4,0.2,70.5564,112.2,High,156.792,16,12,2011,4,50,4,29.46,395.0,14.64,314.26080000000013,344.39982,Winter
35066,CA-2011-153913,2011-12-16,20-12-2011,Second Class,KB-16585,Ken Black,Corporate,Hialeah,Florida,United States,33012.0,US,South,OFF-FA-10000490,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",1.984,2,0.2,0.6696,0.18,Medium,0.992,16,12,2011,4,50,4,93.0,99.98,6.16,141.09421428571443,323.1216033333333,Winter
38214,CA-2011-124247,2011-12-16,21-12-2011,Standard Class,SH-20635,Stefanie Holloman,Corporate,Sacramento,California,United States,95823.0,US,West,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,1403.92,5,0.2,70.196,67.59,Medium,280.784,16,12,2011,4,50,4,1.984,29.46,244.74,337.445642857143,361.7609366666667,Winter
36182,CA-2011-151379,2011-12-16,20-12-2011,Standard Class,SC-20695,Steve Chapman,Corporate,Detroit,Michigan,United States,48227.0,US,Central,OFF-PA-10000595,Office Supplies,Paper,Xerox 1929,114.2,5,0.0,52.532,8.58,Medium,22.84,16,12,2011,4,50,4,1744.64,30.7665,4.992,509.00357142857166,357.45537,Winter
35065,CA-2011-153913,2011-12-16,20-12-2011,Second Class,KB-16585,Ken Black,Corporate,Hialeah,Florida,United States,33012.0,US,South,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,1013.832,9,0.2,101.3832,178.96,Medium,112.648,16,12,2011,4,50,4,27.72,1403.92,303.84,614.1274000000002,411.09629666666666,Winter
36010,CA-2011-108273,2011-12-16,21-12-2011,Standard Class,EJ-13720,Ed Jacobs,Consumer,Huntsville,Texas,United States,77340.0,US,Central,FUR-FU-10002116,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",56.568,2,0.6,-74.9526,4.52,Medium,28.284,16,12,2011,4,50,4,1013.832,1744.64,212.1,372.9742571428573,405.9118966666667,Winter
34425,CA-2011-136399,2011-12-16,17-12-2011,First Class,CC-12100,Chad Cunningham,Home Office,Los Angeles,California,United States,90049.0,US,West,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",44.46,2,0.0,14.6718,6.42,High,22.23,16,12,2011,4,50,4,110.0757,760.2,160.272,270.1365000000002,368.64708666666667,Winter
41127,CA-2011-113257,2011-12-16,18-12-2011,Second Class,SC-20305,Sean Christensen,Consumer,Beaumont,Texas,United States,77705.0,US,Central,TEC-AC-10004171,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,319.968,4,0.2,95.9904,83.87,Critical,79.992,16,12,2011,4,50,4,44.46,275.4198,56.64,276.5005285714288,377.4246866666667,Winter
41128,CA-2011-113257,2011-12-16,18-12-2011,Second Class,SC-20305,Sean Christensen,Consumer,Beaumont,Texas,United States,77705.0,US,Central,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,8.624,7,0.6,-2.5872,3.01,Critical,1.232,16,12,2011,4,50,4,319.968,362.88,141.48,225.89252857142876,372.9961533333333,Winter
34426,CA-2011-136399,2011-12-16,17-12-2011,First Class,CC-12100,Chad Cunningham,Home Office,Los Angeles,California,United States,90049.0,US,West,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,241.568,2,0.2,18.1176,66.01,High,120.784,16,12,2011,4,50,4,69.8328,44.46,395.0,185.11754285714304,324.6865133333333,Winter
36009,CA-2011-108273,2011-12-16,21-12-2011,Standard Class,EJ-13720,Ed Jacobs,Consumer,Huntsville,Texas,United States,77340.0,US,Central,OFF-PA-10000029,Office Supplies,Paper,Xerox 224,36.288,7,0.2,12.7008,2.39,Medium,5.184,16,12,2011,4,50,4,167.16,8.624,35.9976,167.23982857142872,327.7361933333333,Winter
33902,CA-2011-112718,2011-12-16,21-12-2011,Standard Class,KN-16450,Kean Nguyen,Corporate,Jacksonville,Florida,United States,32216.0,US,South,OFF-BI-10000591,Office Supplies,Binders,Avery Binder Labels,1.167,1,0.7,-0.8558,0.07,Medium,1.167,16,12,2011,4,50,4,1081.08,69.8328,29.46,241.84100000000012,320.64189333333337,Winter
32791,CA-2011-123925,2011-12-17,19-12-2011,Second Class,RF-19840,Roy Französisch,Consumer,Columbus,Georgia,United States,31907.0,US,South,OFF-AR-10002952,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners,40.05,3,0.0,11.214,11.21,Critical,13.35,17,12,2011,5,50,4,317.52,48.42,44.46,722.9695714285716,345.79406,Winter
35716,CA-2011-139633,2011-12-17,24-12-2011,Standard Class,EC-14050,Erin Creighton,Consumer,Columbus,Ohio,United States,43229.0,US,East,OFF-BI-10002954,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,5.484,4,0.7,-4.0216,0.43,Medium,1.371,17,12,2011,5,50,4,148.32,2197.5,599.16,108.20442857142869,327.03379333333334,Winter
31732,US-2011-150574,2011-12-19,25-12-2011,Standard Class,MK-18160,Mike Kennedy,Consumer,Jacksonville,Florida,United States,32216.0,US,South,TEC-AC-10002600,Technology,Accessories,Belkin QODE FastFit Bluetooth Keyboard,247.8,5,0.2,-18.585,6.45,Medium,49.56,19,12,2011,0,51,4,270.96,277.0374,95.04,208.96945714285727,443.56702,Winter
40092,CA-2011-162992,2011-12-19,21-12-2011,First Class,BP-11095,Bart Pistole,Corporate,Los Angeles,California,United States,90008.0,US,West,TEC-PH-10002085,Technology,Phones,Clarity 53712,211.168,4,0.2,15.8376,39.03,Medium,52.792,19,12,2011,0,51,4,13.68,637.5,8.937,285.265642857143,343.14010333333334,Winter
32729,CA-2011-120768,2011-12-19,21-12-2011,Second Class,IM-15070,Irene Maddox,Consumer,Florence,Alabama,United States,35630.0,US,South,OFF-SU-10004115,Office Supplies,Supplies,Acme Stainless Steel Office Snips,7.27,1,0.0,1.9629,1.32,High,7.27,19,12,2011,0,51,4,396.72496,38.0805,40.05,335.8869942857144,344.687602,Winter
31731,US-2011-150574,2011-12-19,25-12-2011,Standard Class,MK-18160,Mike Kennedy,Consumer,Jacksonville,Florida,United States,32216.0,US,South,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,4.812,2,0.7,-3.6892,0.41,Medium,2.406,19,12,2011,0,51,4,466.7007,18.954,1715.16,144.26838571428584,198.26882533333335,Winter
40818,CA-2011-169446,2011-12-19,25-12-2011,Standard Class,SG-20605,Speros Goranitis,Consumer,Chicago,Illinois,United States,60623.0,US,Central,TEC-PH-10002817,Technology,Phones,RCA ViSYS 25425RE1 Corded phone,323.976,3,0.2,36.4473,21.47,Medium,107.992,19,12,2011,0,51,4,178.56,466.7007,799.83,216.71971428571442,207.05637866666666,Winter
40090,CA-2011-162992,2011-12-19,21-12-2011,First Class,BP-11095,Bart Pistole,Corporate,Los Angeles,California,United States,90008.0,US,West,OFF-FA-10004248,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,22.55,5,0.0,8.7945,2.33,Medium,4.51,19,12,2011,0,51,4,13.05,610.6,11.7342,133.8894285714287,207.06190533333336,Winter
40091,CA-2011-162992,2011-12-19,21-12-2011,First Class,BP-11095,Bart Pistole,Corporate,Los Angeles,California,United States,90008.0,US,West,TEC-PH-10001944,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,583.8,5,0.2,72.975,77.99,Medium,116.76,19,12,2011,0,51,4,19.8,90.84,247.8,163.68371428571442,209.88990533333333,Winter
32728,CA-2011-120768,2011-12-19,21-12-2011,Second Class,IM-15070,Irene Maddox,Consumer,Florence,Alabama,United States,35630.0,US,South,OFF-BI-10001191,Office Supplies,Binders,Canvas Sectional Post Binders,152.76,6,0.0,74.8524,14.65,High,25.46,19,12,2011,0,51,4,16.95,13.05,1542.24,129.65771428571443,144.95885533333333,Winter
40089,CA-2011-162992,2011-12-19,21-12-2011,First Class,BP-11095,Bart Pistole,Corporate,Los Angeles,California,United States,90008.0,US,West,OFF-LA-10001934,Office Supplies,Labels,Avery 516,14.62,2,0.0,6.8714,1.2,Medium,7.31,19,12,2011,0,51,4,55.44,19.8,101.754,133.61628571428585,141.28998866666663,Winter
32730,CA-2011-120768,2011-12-19,21-12-2011,Second Class,IM-15070,Irene Maddox,Consumer,Florence,Alabama,United States,35630.0,US,South,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,1819.86,14,0.0,163.7874,185.34,High,129.99,19,12,2011,0,51,4,7.929,82.944,211.168,299.47985714285727,194.72135533333332,Winter
40820,CA-2011-169446,2011-12-19,25-12-2011,Standard Class,SG-20605,Speros Goranitis,Consumer,Chicago,Illinois,United States,60623.0,US,Central,OFF-ST-10000419,Office Supplies,Storage,"Rogers Jumbo File, Granite",32.592,3,0.2,-7.7406,3.48,Medium,10.864,19,12,2011,0,51,4,296.226,14.62,18.954,515.2638571428572,237.32218999999998,Winter
40819,CA-2011-169446,2011-12-19,25-12-2011,Standard Class,SG-20605,Speros Goranitis,Consumer,Chicago,Illinois,United States,60623.0,US,Central,OFF-PA-10000295,Office Supplies,Paper,Xerox 229,15.552,3,0.2,5.4432,0.69,Medium,5.184,19,12,2011,0,51,4,32.592,7.929,34.506,516.3528571428573,236.69039,Winter
34941,CA-2011-156594,2011-12-20,23-12-2011,Second Class,MC-17845,Michael Chen,Consumer,Los Angeles,California,United States,90008.0,US,West,OFF-AR-10004269,Office Supplies,Art,Newell 31,4.13,1,0.0,1.1564,0.68,High,4.13,20,12,2011,1,51,4,42.3,32.592,4.812,47.40457142857156,214.72063333333335,Winter
32453,CA-2011-136567,2011-12-20,21-12-2011,First Class,PS-19045,Penelope Sewall,Home Office,Harrisonburg,Virginia,United States,22801.0,US,South,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,62.31,3,0.0,29.2857,8.37,High,20.77,20,12,2011,1,51,4,1036.8,25.8,178.56,258.127142857143,233.79430000000002,Winter
35155,CA-2011-140816,2011-12-20,20-12-2011,Same Day,TC-21295,Toby Carlisle,Consumer,Thornton,Colorado,United States,80229.0,US,West,TEC-AC-10001539,Technology,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,447.944,7,0.2,89.5888,177.54,Critical,63.992,20,12,2011,1,51,4,62.31,42.3,323.976,316.07628571428586,237.92656666666664,Winter
34942,CA-2011-156594,2011-12-20,23-12-2011,Second Class,MC-17845,Michael Chen,Consumer,Los Angeles,California,United States,90008.0,US,West,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",155.12,5,0.2,50.414,26.19,High,31.024,20,12,2011,1,51,4,229.176,1036.8,82.944,312.3417142857144,269.72636666666665,Winter
32454,CA-2011-136567,2011-12-20,21-12-2011,First Class,PS-19045,Penelope Sewall,Home Office,Harrisonburg,Virginia,United States,22801.0,US,South,FUR-TA-10000617,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",455.1,2,0.0,100.122,118.88,High,227.55,20,12,2011,1,51,4,155.12,62.31,28.8,368.45457142857157,283.9363666666667,Winter
32451,CA-2011-136567,2011-12-20,21-12-2011,First Class,PS-19045,Penelope Sewall,Home Office,Harrisonburg,Virginia,United States,22801.0,US,South,OFF-ST-10004337,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h",122.48,2,0.0,0.0,19.33,High,61.24,20,12,2011,1,51,4,88.128,49.824,55.44,179.8720571428573,286.07304666666664,Winter
35987,CA-2011-138681,2011-12-20,22-12-2011,First Class,CT-11995,Carol Triggs,Consumer,Tucson,Arizona,United States,85705.0,US,West,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,71.976,3,0.2,21.5928,13.22,High,23.992,20,12,2011,1,51,4,28.74,78.6424,1395.0,414.0348571428572,266.37928,Winter
35986,CA-2011-138681,2011-12-20,22-12-2011,First Class,CT-11995,Carol Triggs,Consumer,Tucson,Arizona,United States,85705.0,US,West,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",51.968,2,0.2,10.3936,9.74,High,25.984,20,12,2011,1,51,4,88.86,231.0,32.592,385.91200000000015,263.1036133333333,Winter
35579,CA-2011-103100,2011-12-20,23-12-2011,First Class,AB-10105,Adrian Barton,Consumer,Indianapolis,Indiana,United States,46203.0,US,Central,OFF-LA-10003720,Office Supplies,Labels,Avery 487,3.69,1,0.0,1.7343,0.39,Medium,3.69,20,12,2011,1,51,4,705.348,28.74,40.2,148.30314285714297,284.6608133333333,Winter
34617,CA-2011-134551,2011-12-20,25-12-2011,Standard Class,TS-21505,Tony Sayre,Consumer,Columbia,Tennessee,United States,38401.0,US,South,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,662.88,3,0.2,74.574,1.56,High,220.96,20,12,2011,1,51,4,3.69,71.976,184.92,232.7180000000001,300.5928133333333,Winter
37403,CA-2011-120852,2011-12-20,25-12-2011,Standard Class,WB-21850,William Brown,Consumer,Grand Prairie,Texas,United States,75051.0,US,Central,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,19.432,2,0.8,-49.5516,1.71,Medium,9.716,20,12,2011,1,51,4,662.88,103.92,25.8,220.6482857142858,300.38054666666665,Winter
38635,CA-2011-163412,2011-12-20,23-12-2011,Second Class,SM-20950,Suzanne McNair,Corporate,New York City,New York,United States,10035.0,US,East,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,192.186,3,0.1,36.3018,15.67,Medium,64.062,20,12,2011,1,51,4,116.34,12.36,198.09,297.1904285714287,315.19598,Winter
34939,CA-2011-156594,2011-12-20,23-12-2011,Second Class,MC-17845,Michael Chen,Consumer,Los Angeles,California,United States,90008.0,US,West,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,487.984,2,0.2,152.495,51.65,High,243.992,20,12,2011,1,51,4,662.448,3.69,256.74,360.2467142857144,338.1017133333333,Winter
37404,CA-2011-120852,2011-12-20,25-12-2011,Standard Class,WB-21850,William Brown,Consumer,Grand Prairie,Texas,United States,75051.0,US,Central,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,65.44,5,0.2,-8.18,3.75,Medium,13.088,20,12,2011,1,51,4,273.48,192.186,49.824,269.71314285714294,272.40578,Winter
35989,CA-2011-138681,2011-12-20,22-12-2011,First Class,CT-11995,Carol Triggs,Consumer,Tucson,Arizona,United States,85705.0,US,West,OFF-PA-10000357,Office Supplies,Paper,Xerox 1888,221.92,5,0.2,77.672,31.28,High,44.384,20,12,2011,1,51,4,55.26,65.28,78.6424,326.1568571428573,302.2618333333333,Winter
35580,CA-2011-103100,2011-12-20,23-12-2011,First Class,AB-10105,Adrian Barton,Consumer,Indianapolis,Indiana,United States,46203.0,US,Central,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,1103.97,3,0.0,496.7865,63.82,Medium,367.99,20,12,2011,1,51,4,221.92,273.48,88.128,444.7982857142859,336.12323333333336,Winter
34618,CA-2011-134551,2011-12-20,25-12-2011,Standard Class,TS-21505,Tony Sayre,Consumer,Columbia,Tennessee,United States,38401.0,US,South,OFF-PA-10002689,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),25.92,5,0.2,9.072,5.24,High,5.184,20,12,2011,1,51,4,140.67,122.688,231.0,441.7214285714287,329.89356666666663,Winter
32452,CA-2011-136567,2011-12-20,21-12-2011,First Class,PS-19045,Penelope Sewall,Home Office,Harrisonburg,Virginia,United States,22801.0,US,South,FUR-TA-10001932,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",2244.48,7,0.0,493.7856,498.14,High,320.64,20,12,2011,1,51,4,1899.54,1103.97,103.92,695.7257142857144,401.3247,Winter
35715,CA-2011-160157,2011-12-20,27-12-2011,Standard Class,MH-17455,Mark Hamilton,Consumer,Hamilton,Ohio,United States,45011.0,US,East,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,190.848,3,0.2,-21.4704,14.75,Medium,63.616,20,12,2011,1,51,4,2244.48,140.67,88.86,702.8940000000001,404.72429999999997,Winter
34940,CA-2011-156594,2011-12-20,23-12-2011,Second Class,MC-17845,Michael Chen,Consumer,Los Angeles,California,United States,90008.0,US,West,OFF-AR-10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,47.3,2,0.0,12.298,6.7,High,23.65,20,12,2011,1,51,4,26.43,1899.54,662.88,394.04257142857165,367.6151,Winter
34616,CA-2011-134551,2011-12-20,25-12-2011,Standard Class,TS-21505,Tony Sayre,Consumer,Columbia,Tennessee,United States,38401.0,US,South,OFF-AP-10004868,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,43.512,7,0.2,3.8073,5.38,High,6.216,20,12,2011,1,51,4,190.8,190.848,380.457,79.6117142857144,362.0958666666666,Winter
35988,CA-2011-138681,2011-12-20,22-12-2011,First Class,CT-11995,Carol Triggs,Consumer,Tucson,Arizona,United States,85705.0,US,West,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,242.352,3,0.2,-42.4116,54.19,High,80.784,20,12,2011,1,51,4,43.512,86.4,116.34,101.89057142857155,366.29626666666667,Winter
35990,CA-2011-138681,2011-12-20,22-12-2011,First Class,CT-11995,Carol Triggs,Consumer,Tucson,Arizona,United States,85705.0,US,West,OFF-PA-10003270,Office Supplies,Paper,Xerox 1954,8.448,2,0.2,2.64,0.49,High,4.224,20,12,2011,1,51,4,48.96,26.43,487.984,130.45314285714298,334.51593333333335,Winter
34446,US-2011-109036,2011-12-20,25-12-2011,Standard Class,KH-16510,Keith Herrera,Consumer,Seattle,Washington,United States,98103.0,US,West,OFF-LA-10002043,Office Supplies,Labels,Avery 489,31.05,3,0.0,14.904,1.4,Medium,10.35,20,12,2011,1,51,4,21.132,190.8,291.78,103.8934285714287,325.1433333333333,Winter
36936,CA-2011-154893,2011-12-21,27-12-2011,Standard Class,GM-14440,Gary McGarr,Consumer,San Diego,California,United States,92024.0,US,West,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,572.16,3,0.2,35.76,19.22,Medium,190.72,21,12,2011,2,51,4,116.775,84.34,2244.48,260.2037142857144,231.4549,Winter
40761,CA-2011-109127,2011-12-21,25-12-2011,Standard Class,JC-15775,John Castell,Consumer,Newark,Delaware,United States,19711.0,US,East,OFF-LA-10004409,Office Supplies,Labels,Avery 492,17.28,6,0.0,7.9488,0.89,Medium,2.88,21,12,2011,2,51,4,51.246,145.89,43.512,64.5094285714287,226.43243333333334,Winter
36935,CA-2011-154893,2011-12-21,27-12-2011,Standard Class,GM-14440,Gary McGarr,Consumer,San Diego,California,United States,92024.0,US,West,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,1325.76,6,0.2,149.148,99.18,Medium,220.96,21,12,2011,2,51,4,23.6274,80.46,422.01,418.1336285714287,213.23121333333336,Winter
37539,CA-2011-134621,2011-12-21,28-12-2011,Standard Class,DP-13390,Dennis Pardue,Home Office,Columbia,Tennessee,United States,38401.0,US,South,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,18.24,2,0.7,-14.592,2.31,Low,9.12,21,12,2011,2,51,4,450.765,22.41,166.05,346.1276914285716,254.74584133333332,Winter
38211,CA-2011-142510,2011-12-22,29-12-2011,Standard Class,NP-18700,Nora Preis,Consumer,Chicago,Illinois,United States,60623.0,US,Central,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,132.16,1,0.2,9.912,6.88,Medium,132.16,22,12,2011,3,51,4,1136.94,18.24,99.42,241.91500000000016,274.9944746666667,Winter
37442,CA-2011-133543,2011-12-22,26-12-2011,Standard Class,KM-16660,Khloe Miller,Consumer,San Jose,California,United States,95123.0,US,West,OFF-AR-10003394,Office Supplies,Art,Newell 332,11.76,4,0.0,3.1752,1.18,Medium,2.94,22,12,2011,3,51,4,3024.189,32.25,40.38,660.009142857143,368.22477466666663,Winter
37825,CA-2011-146864,2011-12-22,26-12-2011,Standard Class,BT-11530,Bradley Talbott,Home Office,New York City,New York,United States,10024.0,US,East,OFF-ST-10004946,Office Supplies,Storage,Desktop 3-Pocket Hot File,216.4,4,0.0,56.264,10.54,Medium,54.1,22,12,2011,3,51,4,11.76,12.615,18.16,689.1212857142858,374.8327746666667,Winter
38213,CA-2011-142510,2011-12-22,29-12-2011,Standard Class,NP-18700,Nora Preis,Consumer,Chicago,Illinois,United States,60623.0,US,Central,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,124.032,4,0.2,44.9616,8.69,Medium,31.008,22,12,2011,3,51,4,309.042,136.5,122.67,707.7890000000001,364.1935746666667,Winter
41020,CA-2011-101364,2011-12-22,26-12-2011,Standard Class,TW-21025,Tamara Willingham,Home Office,New York City,New York,United States,10011.0,US,East,OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',296.712,13,0.2,100.1403,30.75,Medium,22.824,22,12,2011,3,51,4,124.032,1136.94,43.7,587.7564285714287,372.627308,Winter
38212,CA-2011-142510,2011-12-22,29-12-2011,Standard Class,NP-18700,Nora Preis,Consumer,Chicago,Illinois,United States,60623.0,US,Central,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,17.904,6,0.8,-31.332,0.79,Medium,2.984,22,12,2011,3,51,4,13.8,131.76,1136.94,53.49261428571435,367.44811,Winter
35276,CA-2011-114517,2011-12-23,27-12-2011,Standard Class,TH-21235,Tiffany House,Corporate,New York City,New York,United States,10024.0,US,East,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,53.316,2,0.4,-19.5492,2.45,Medium,26.658,23,12,2011,4,51,4,36.48,13.8,124.032,58.10185714285721,253.15564333333333,Winter
38301,CA-2011-126333,2011-12-23,28-12-2011,Standard Class,ME-18010,Michelle Ellison,Corporate,Port Arthur,Texas,United States,77642.0,US,Central,OFF-PA-10000223,Office Supplies,Paper,Xerox 2000,5.184,1,0.2,1.8144,0.54,Medium,5.184,23,12,2011,4,51,4,638.91,40.26,54.72,222.21400000000008,204.41197666666667,Winter
40680,CA-2011-154158,2011-12-23,27-12-2011,Second Class,CC-12670,Craig Carreira,Consumer,Tampa,Florida,United States,33614.0,US,South,OFF-ST-10004950,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,83.92,5,0.2,-1.049,13.09,High,16.784,23,12,2011,4,51,4,82.176,53.316,11.43,233.11400000000006,207.93951000000004,Winter
35277,CA-2011-114517,2011-12-23,27-12-2011,Standard Class,TH-21235,Tiffany House,Corporate,New York City,New York,United States,10024.0,US,East,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,56.52,3,0.0,15.8256,1.92,Medium,18.84,23,12,2011,4,51,4,36.304,638.91,309.42,98.75514285714291,200.18671,Winter
40677,CA-2011-154158,2011-12-23,27-12-2011,Second Class,CC-12670,Craig Carreira,Consumer,Tampa,Florida,United States,33614.0,US,South,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",64.784,1,0.2,6.4784,11.24,High,64.784,23,12,2011,4,51,4,101.136,33.5154,17.904,209.80871428571436,158.22648266666667,Winter
40679,CA-2011-154158,2011-12-23,27-12-2011,Second Class,CC-12670,Craig Carreira,Consumer,Tampa,Florida,United States,33614.0,US,South,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,1.344,1,0.2,0.504,0.1,High,1.344,23,12,2011,4,51,4,100.26,64.784,39.8,64.46914285714293,158.982316,Winter
34509,CA-2011-142314,2011-12-23,28-12-2011,Standard Class,SF-20200,Sarah Foster,Consumer,Richmond,Indiana,United States,47374.0,US,Central,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,207.24,11,0.0,58.0272,13.9,Medium,18.84,23,12,2011,4,51,4,9.744,133.5,82.176,181.2038571428572,147.60714933333333,Winter
40676,CA-2011-154158,2011-12-23,27-12-2011,Second Class,CC-12670,Craig Carreira,Consumer,Tampa,Florida,United States,33614.0,US,South,OFF-PA-10001295,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,45.528,3,0.2,15.9348,5.57,High,15.176,23,12,2011,4,51,4,152.652,15.072,339.6,216.5815714285715,142.71441599999997,Winter
