Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Postal Code,Market,Region,Product ID,Category,Sub-Category,Product Name,Total amount,Quantity,Discount,Profit,Shipping Cost,Order Priority,unit_price,day,month,year,dayofweek,weekofyear,quarter,lag1,lag7,lag30,rolling7,rolling30,season
36871,CA-2011-151162,05-12-2011,09-12-2011,Standard Class,EA-14035,Erin Ashbrook,Corporate,Columbus,Ohio,United States,43229,US,East,TEC-PH-10001870,Technology,Phones,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,36.738,1,0.4,-9.1845,2.1,Medium,36.738,5,12,2011,0,49,4,24.56,16.62,107.1,219.0354286,232.5575213,Winter
31477,CA-2011-166191,05-12-2011,09-12-2011,Second Class,DK-13150,David Kendrick,Corporate,Decatur,Illinois,United States,62521,US,Central,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",24.816,2,0.2,1.8612,2.87,High,12.408,5,12,2011,0,49,4,36.738,167.968,179.94,198.5851429,227.3867213,Winter
31478,CA-2011-166191,05-12-2011,09-12-2011,Second Class,DK-13150,David Kendrick,Corporate,Decatur,Illinois,United States,62521,US,Central,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.744,7,0.2,76.6395,44.64,High,58.392,5,12,2011,0,49,4,24.816,78.8,29.94,245.72,240.0135213,Winter
38865,CA-2011-133830,05-12-2011,10-12-2011,Standard Class,RL-19615,Rob Lucas,Consumer,Los Angeles,California,United States,90045,US,West,OFF-AR-10003045,Office Supplies,Art,Prang Colored Pencils,26.46,9,0,11.907,1.45,Medium,2.94,5,12,2011,0,49,4,367.2,24.816,172.736,218.6601429,204.2131333,Winter
38867,CA-2011-133830,05-12-2011,10-12-2011,Standard Class,RL-19615,Rob Lucas,Consumer,Los Angeles,California,United States,90045,US,West,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,15,3,0,7.2,1.15,Medium,5,5,12,2011,0,49,4,26.46,408.744,49.12,162.411,203.0758,Winter
34281,US-2011-112872,06-12-2011,11-12-2011,Second Class,RC-19960,Ryan Crowe,Consumer,Springfield,Oregon,United States,97477,US,West,FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",275.49,1,0.5,-170.8038,39.36,Medium,275.49,6,12,2011,1,49,4,1885.428,640.725,42.12,479.9725714,290.9122,Winter
34016,CA-2011-110030,06-12-2011,08-12-2011,Second Class,LF-17185,Luke Foster,Consumer,Houston,Texas,United States,77095,US,Central,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,23.976,3,0.6,-14.3856,4.26,High,7.992,6,12,2011,1,49,4,46.44,27.99,2.358,241.5308571,307.3829667,Winter
34280,US-2011-112872,06-12-2011,11-12-2011,Second Class,RC-19960,Ryan Crowe,Consumer,Springfield,Oregon,United States,97477,US,West,OFF-ST-10002205,Office Supplies,Storage,File Shuttle I and Handi-File,53.424,3,0.2,4.6746,3.08,Medium,17.808,6,12,2011,1,49,4,115.68,50.46,408.744,146.982,301.6263,Winter
36392,US-2011-140452,06-12-2011,10-12-2011,Standard Class,BK-11260,Berenike Kampe,Consumer,Chicago,Illinois,United States,60610,US,Central,TEC-PH-10000307,Technology,Phones,Shocksock Galaxy S4 Armband,35.04,4,0.2,-7.008,3.72,High,8.76,6,12,2011,1,49,4,47.7,23.976,16.398,63.16542857,302.7099,Winter
36395,US-2011-140452,06-12-2011,10-12-2011,Standard Class,BK-11260,Berenike Kampe,Consumer,Chicago,Illinois,United States,60610,US,Central,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,35.168,2,0.2,-8.3524,4.73,High,17.584,6,12,2011,1,49,4,141.8055,115.68,26.46,51.38964286,274.4405167,Winter
39057,CA-2011-155390,06-12-2011,11-12-2011,Standard Class,BG-11035,Barry Gonzalez,Consumer,Memphis,Tennessee,United States,38109,US,South,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,42.208,2,0.2,13.7176,4.99,High,21.104,6,12,2011,1,49,4,35.168,53.424,15,49.78735714,275.34745,Winter
36391,US-2011-140452,06-12-2011,10-12-2011,Standard Class,BK-11260,Berenike Kampe,Consumer,Chicago,Illinois,United States,60610,US,Central,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,214.95,5,0.5,-120.372,24.38,High,42.99,6,12,2011,1,49,4,42.208,37.26,744,75.17164286,257.71245,Winter
36393,US-2011-140452,06-12-2011,10-12-2011,Standard Class,BK-11260,Berenike Kampe,Consumer,Chicago,Illinois,United States,60610,US,Central,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,10.776,3,0.6,-4.8492,1.23,High,3.592,6,12,2011,1,49,4,1048.56,42.208,120.42,274.1471429,232.5235167,Winter
38362,CA-2011-106726,06-12-2011,08-12-2011,First Class,RS-19765,Roland Schwarz,Corporate,Los Angeles,California,United States,90008,US,West,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,1261.33,7,0,327.9458,506.49,Critical,180.19,6,12,2011,1,49,4,1234.278,245.862,27.99,580.8,242.8893167,Winter
36394,US-2011-140452,06-12-2011,10-12-2011,Standard Class,BK-11260,Berenike Kampe,Consumer,Chicago,Illinois,United States,60610,US,Central,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,4.6,2,0.8,-8.05,0.39,High,2.3,6,12,2011,1,49,4,1261.33,1048.56,245.76,431.6628571,234.85065,Winter
36390,US-2011-140452,06-12-2011,10-12-2011,Standard Class,BK-11260,Berenike Kampe,Consumer,Chicago,Illinois,United States,60610,US,Central,OFF-AP-10004036,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,14.016,4,0.8,-31.536,2.03,High,3.504,6,12,2011,1,49,4,4.6,10.776,48.33,432.1257143,233.70685,Winter
39387,CA-2011-101392,07-12-2011,13-12-2011,Standard Class,AS-10630,Ann Steele,Home Office,Seattle,Washington,United States,98103,US,West,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,269.36,7,0,70.0336,23.68,Medium,38.48,7,12,2011,2,49,4,271.92,27.18,115.68,214.8974286,229.2435833,Winter
40241,CA-2011-154592,07-12-2011,08-12-2011,First Class,EH-14005,Erica Hernandez,Home Office,San Francisco,California,United States,94109,US,West,OFF-PA-10000062,Office Supplies,Paper,Green Bar Computer Printout Paper,164.88,3,0,80.7912,61.23,Critical,54.96,7,12,2011,2,49,4,107.73,15.9,9.33,161.596,242.81485,Winter
38533,CA-2011-138737,07-12-2011,10-12-2011,First Class,FP-14320,Frank Preis,Consumer,Los Angeles,California,United States,90049,US,West,OFF-AR-10003190,Office Supplies,Art,Newell 32,8.64,3,0,2.4192,0.71,Medium,2.88,7,12,2011,2,49,4,87.3,105.57,214.95,133.5088571,244.7918,Winter
36575,CA-2011-159681,07-12-2011,13-12-2011,Standard Class,PO-18850,Patrick O'Brill,Consumer,Virginia Beach,Virginia,United States,23464,US,South,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,105.52,4,0,48.5392,4.03,Medium,26.38,7,12,2011,2,49,4,595.92,2875.095,28.8,572.5232857,411.9125333,Winter
40509,CA-2011-144071,08-12-2011,15-12-2011,Standard Class,DJ-13420,Denny Joy,Corporate,San Francisco,California,United States,94110,US,West,FUR-FU-10000397,Furniture,Furnishings,Luxo Economy Swing Arm Lamp,39.88,2,0,11.1664,1.61,Medium,19.94,8,12,2011,3,49,4,13.656,272.76,4.6,221.7808571,343.8038,Winter
34964,CA-2011-129364,08-12-2011,13-12-2011,Standard Class,TB-21250,Tim Brockman,Consumer,Salem,Oregon,United States,97301,US,West,OFF-SU-10000432,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads,13.88,5,0.2,-2.6025,1.14,Medium,2.776,8,12,2011,3,49,4,257.094,723.72,312.228,78.38678571,347.0029167,Winter
34961,CA-2011-129364,08-12-2011,13-12-2011,Standard Class,TB-21250,Tim Brockman,Consumer,Salem,Oregon,United States,97301,US,West,OFF-LA-10001569,Office Supplies,Labels,Avery 499,27.888,7,0.2,9.0636,2.01,Medium,3.984,8,12,2011,3,49,4,13.88,25.29,53.06,78.75792857,346.16385,Winter
33090,CA-2011-104773,08-12-2011,13-12-2011,Standard Class,TB-21175,Thomas Boland,Corporate,Houston,Texas,United States,77041,US,Central,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",60.416,2,0.2,6.0416,5.93,High,30.208,8,12,2011,3,49,4,27.888,13.656,561.33,85.43792857,329.4667167,Winter
35011,CA-2011-135608,08-12-2011,10-12-2011,Second Class,JK-15625,Jim Karlsson,Consumer,Olympia,Washington,United States,98502,US,West,OFF-PA-10001954,Office Supplies,Paper,Xerox 1964,45.68,2,0,21.0128,7.21,High,22.84,8,12,2011,3,49,4,19.32,66,269.36,87.96685714,319.4437167,Winter
35012,CA-2011-135608,08-12-2011,10-12-2011,Second Class,JK-15625,Jim Karlsson,Consumer,Olympia,Washington,United States,98502,US,West,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,603.92,5,0.2,45.294,44.75,High,120.784,8,12,2011,3,49,4,123.8664,114.0825,87.3,259.5522,347.98558,Winter
34967,CA-2011-129364,08-12-2011,13-12-2011,Standard Class,TB-21250,Tim Brockman,Consumer,Salem,Oregon,United States,97301,US,West,OFF-PA-10001569,Office Supplies,Paper,Xerox 232,10.368,2,0.2,3.6288,0.44,Medium,5.184,8,12,2011,3,49,4,27,52.78,370.53,277.7496286,251.0263467,Winter
34963,CA-2011-129364,08-12-2011,13-12-2011,Standard Class,TB-21250,Tim Brockman,Consumer,Salem,Oregon,United States,97301,US,West,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,52.68,3,0.2,19.755,3.87,Medium,17.56,8,12,2011,3,49,4,6.828,275.88,595.92,59.24142857,144.8086467,Winter
34965,CA-2011-129364,08-12-2011,13-12-2011,Standard Class,TB-21250,Tim Brockman,Consumer,Salem,Oregon,United States,97301,US,West,TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,103.92,10,0.2,-18.186,5.99,Medium,10.392,8,12,2011,3,49,4,743.904,6.828,132.9075,367.4325714,194.0877967,Winter
34968,CA-2011-129364,08-12-2011,13-12-2011,Standard Class,TB-21250,Tim Brockman,Consumer,Salem,Oregon,United States,97301,US,West,OFF-ST-10001031,Office Supplies,Storage,Adjustable Personal File Tote,39.072,3,0.2,2.9304,1.55,Medium,13.024,8,12,2011,3,49,4,27.42,743.904,191.49,113.3636171,196.516374,Winter
34962,CA-2011-129364,08-12-2011,13-12-2011,Standard Class,TB-21250,Tim Brockman,Consumer,Salem,Oregon,United States,97301,US,West,OFF-BI-10001132,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",6.456,4,0.7,-4.5192,0.78,Medium,1.614,8,12,2011,3,49,4,2226.816,910.6,6.828,409.4807143,263.106544,Winter
40510,CA-2011-144071,08-12-2011,15-12-2011,Standard Class,DJ-13420,Denny Joy,Corporate,San Francisco,California,United States,94110,US,West,FUR-FU-10000758,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,79.44,3,0,28.5984,5.89,Medium,26.48,8,12,2011,3,49,4,134.61,33.024,688.32,413.9211429,227.7722773,Winter
34966,CA-2011-129364,08-12-2011,13-12-2011,Standard Class,TB-21250,Tim Brockman,Consumer,Salem,Oregon,United States,97301,US,West,OFF-LA-10004409,Office Supplies,Labels,Avery 492,11.52,5,0.2,3.744,0.62,Medium,2.304,8,12,2011,3,49,4,60.54,6.714,93.51,120.2374286,202.5344773,Winter
35861,CA-2011-101175,09-12-2011,14-12-2011,Standard Class,DM-12955,Dario Medina,Corporate,Mesa,Arizona,United States,85204,US,West,OFF-ST-10004950,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,100.704,6,0.2,-1.2588,7.23,Medium,16.784,9,12,2011,4,49,4,270.594,112.14,39.072,229.0419686,233.7050927,Winter
39148,CA-2011-169649,09-12-2011,15-12-2011,Standard Class,TS-21205,Thomas Seio,Corporate,Chicago,Illinois,United States,60653,US,Central,OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper,8.448,2,0.2,2.9568,0.52,Medium,4.224,9,12,2011,4,49,4,194.796,58.52028,45.99,128.9211429,228.4160927,Winter
38739,CA-2011-109932,09-12-2011,11-12-2011,First Class,VP-21760,Victoria Pisteka,Corporate,Brownsville,Texas,United States,78521,US,Central,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,10.688,2,0.2,3.7408,1.07,High,5.344,9,12,2011,4,49,4,294.729,14.37,59.22,170.2424286,212.922406,Winter
38740,CA-2011-109932,09-12-2011,11-12-2011,First Class,VP-21760,Victoria Pisteka,Corporate,Brownsville,Texas,United States,78521,US,Central,OFF-ST-10000036,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",237.096,3,0.2,20.7459,0.22,High,79.032,9,12,2011,4,49,4,136.242,10.688,58.52028,186.0102857,207.99928,Winter
32185,CA-2011-104976,09-12-2011,16-12-2011,Standard Class,CK-12760,Cyma Kinney,Corporate,San Francisco,California,United States,94122,US,West,OFF-PA-10003845,Office Supplies,Paper,Xerox 1987,34.68,6,0,16.9932,2.88,Medium,5.78,9,12,2011,4,49,4,80.838,46.656,152.766,334.0375714,248.61998,Winter
39420,CA-2011-138128,09-12-2011,15-12-2011,Standard Class,FP-14320,Frank Preis,Consumer,Philadelphia,Pennsylvania,United States,19134,US,East,TEC-CO-10001766,Technology,Copiers,Canon PC940 Copier,1079.976,4,0.4,125.9972,66.96,Medium,269.994,9,12,2011,4,49,4,34.68,113.82,66.72,472.0598571,282.39518,Winter
39419,CA-2011-138128,09-12-2011,15-12-2011,Standard Class,FP-14320,Frank Preis,Consumer,Philadelphia,Pennsylvania,United States,19134,US,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,30.672,3,0.2,9.585,0.84,Medium,10.224,9,12,2011,4,49,4,49.95,237.096,8.448,430.2432857,278.30778,Winter
39149,CA-2011-169649,09-12-2011,15-12-2011,Standard Class,TS-21205,Thomas Seio,Corporate,Chicago,Illinois,United States,60653,US,Central,OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,20.388,2,0.8,-53.0088,0.82,Medium,10.194,9,12,2011,4,49,4,195.534,651.39,428.175,121.0461429,267.9437667,Winter
37296,US-2011-112991,10-12-2011,14-12-2011,Standard Class,SH-19975,Sally Hughsby,Corporate,Caldwell,Idaho,United States,83605,US,West,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,25.92,4,0,12.4416,1.47,Medium,6.48,10,12,2011,5,49,4,28.16,13.536,10.53,191.978,288.8508333,Winter
32169,CA-2011-148488,10-12-2011,15-12-2011,Standard Class,SM-20005,Sally Matthias,Consumer,New York City,New York,United States,10009,US,East,OFF-PA-10004470,Office Supplies,Paper,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",11.36,2,0,5.2256,0.79,Medium,5.68,10,12,2011,5,49,4,23.36,117.12,34.884,234.4426857,257.8177933,Winter
32170,CA-2011-148488,10-12-2011,15-12-2011,Standard Class,SM-20005,Sally Matthias,Consumer,New York City,New York,United States,10009,US,East,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,106.344,7,0.2,37.2204,2,Medium,15.192,10,12,2011,5,49,4,7.56,228.48,15.873,103.5618571,229.3487933,Winter
37297,US-2011-112991,10-12-2011,14-12-2011,Standard Class,SH-19975,Sally Hughsby,Corporate,Caldwell,Idaho,United States,83605,US,West,OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",91.36,4,0,42.0256,8.97,Medium,22.84,10,12,2011,5,49,4,274.68,11.36,26.43,127.5961429,230.5547267,Winter
37295,US-2011-112991,10-12-2011,14-12-2011,Standard Class,SH-19975,Sally Hughsby,Corporate,Caldwell,Idaho,United States,83605,US,West,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,338.352,3,0.2,4.2294,16.12,Medium,112.784,10,12,2011,5,49,4,442.884,33.939,20.388,184.3428571,249.3985267,Winter
36782,CA-2011-107573,12-12-2011,17-12-2011,Standard Class,PB-19150,Philip Brown,Consumer,Miami,Florida,United States,33178,US,South,OFF-EN-10001099,Office Supplies,Envelopes,Staples,23.472,3,0.2,7.6284,2.25,High,7.824,12,12,2011,0,50,4,85.905,348.54152,117.12,192.8284286,206.4499287,Winter
32543,CA-2011-168494,12-12-2011,14-12-2011,Second Class,NP-18700,Nora Preis,Consumer,Fresno,California,United States,93727,US,West,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,3610.848,12,0.2,135.4068,683.12,High,300.904,12,12,2011,0,50,4,204.15,85.905,23.36,693.7591429,313.2200353,Winter
36151,CA-2011-113320,12-12-2011,15-12-2011,Second Class,LH-17155,Logan Haushalter,Consumer,Oakland,California,United States,94601,US,West,OFF-ST-10000617,Office Supplies,Storage,Woodgrain Magazine Files by Perma,8.94,3,0,0.6258,0.56,High,2.98,12,12,2011,0,50,4,26.82,3610.848,274.68,46.03042857,296.854702,Winter
36152,CA-2011-113320,12-12-2011,15-12-2011,Second Class,LH-17155,Logan Haushalter,Consumer,Oakland,California,United States,94601,US,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,9.24,3,0,4.4352,0.83,High,3.08,12,12,2011,0,50,4,20.49,27.63,112.6755,21.20742857,266.6374187,Winter
32542,CA-2011-168494,12-12-2011,14-12-2011,Second Class,NP-18700,Nora Preis,Consumer,Fresno,California,United States,93727,US,West,FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables,764.688,6,0.2,95.586,77.72,High,127.448,12,12,2011,0,50,4,9.24,26.82,29.8,126.6171429,291.1336853,Winter
33445,CA-2011-141607,12-12-2011,17-12-2011,Standard Class,WB-21850,William Brown,Consumer,Concord,California,United States,94521,US,West,FUR-FU-10003975,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,43.31,1,0,4.331,3.88,Medium,43.31,12,12,2011,0,50,4,142.08,20.49,27.783,148.034,253.8920333,Winter
36150,CA-2011-113320,12-12-2011,15-12-2011,Second Class,LH-17155,Logan Haushalter,Consumer,Oakland,California,United States,94601,US,West,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",12.54,3,0,4.5144,1.06,High,4.18,12,12,2011,0,50,4,43.31,9.24,41.58,148.5054286,252.9240333,Winter
34438,US-2011-122959,12-12-2011,12-12-2011,Same Day,CY-12745,Craig Yedwab,Corporate,San Antonio,Texas,United States,78207,US,Central,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,210.392,2,0.8,-336.6272,16.16,High,105.196,12,12,2011,0,50,4,348.687,142.08,23.472,138.8876514,240.7882853,Winter
32544,CA-2011-168494,12-12-2011,14-12-2011,Second Class,NP-18700,Nora Preis,Consumer,Fresno,California,United States,93727,US,West,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,254.9745,3,0.15,11.9988,17.14,High,84.9915,12,12,2011,0,50,4,50.94,73.536,497.4,234.4519371,240.9086853,Winter
37298,CA-2011-124079,13-12-2011,17-12-2011,Standard Class,RF-19345,Randy Ferguson,Corporate,Phoenix,Arizona,United States,85023,US,West,FUR-FU-10002553,Furniture,Furnishings,"Electrix Incandescent Magnifying Lamp, Black",87.96,3,0.2,7.6965,9.84,Medium,29.32,13,12,2011,1,50,4,344.34,3.978,20.49,521.9778571,257.3479687,Winter
35522,US-2011-102631,13-12-2011,17-12-2011,Standard Class,EB-13840,Ellis Ballard,Corporate,Chicago,Illinois,United States,60623,US,Central,FUR-FU-10003930,Furniture,Furnishings,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,94.428,3,0.6,-42.4926,8.72,High,31.476,13,12,2011,1,50,4,59.775,127.89,764.688,513.1154286,236.6904687,Winter
34888,CA-2011-154186,13-12-2011,15-12-2011,Second Class,RA-19285,Ralph Arnett,Consumer,Houston,Texas,United States,77070,US,Central,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,2.92,1,0.2,0.365,0.27,Medium,2.92,13,12,2011,1,50,4,6.48,1274.24,59.775,75.84714286,217.722628,Winter
37299,CA-2011-124079,13-12-2011,17-12-2011,Standard Class,RF-19345,Randy Ferguson,Corporate,Phoenix,Arizona,United States,85023,US,West,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",5.214,2,0.7,-4.1712,0.34,Medium,2.607,13,12,2011,1,50,4,122.4,6.48,55.104,94.86228571,213.556228,Winter
33788,CA-2011-113579,13-12-2011,15-12-2011,Second Class,KD-16345,Katherine Ducich,Consumer,Los Angeles,California,United States,90049,US,West,OFF-PA-10001457,Office Supplies,Paper,White GlueTop Scratch Pads,90.24,6,0,41.5104,8.53,High,15.04,13,12,2011,1,50,4,313.9641,410.76,44.595,281.9230143,250.9700813,Winter
39936,CA-2011-129819,13-12-2011,15-12-2011,Second Class,KC-16675,Kimberly Carter,Corporate,Henderson,Kentucky,United States,42420,US,South,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",12.39,3,0,5.8233,0.89,Medium,4.13,13,12,2011,1,50,4,90.24,47.52,7.632,276.9044429,251.1286813,Winter
36402,CA-2011-116568,14-12-2011,20-12-2011,Standard Class,BM-11785,Bryan Mills,Consumer,Deltona,Florida,United States,32725,US,South,FUR-CH-10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",186.304,4,0.2,13.9728,12.21,Medium,46.576,14,12,2011,2,50,4,54.576,41.36,190.54,298.2930143,250.681348,Winter
37001,US-2011-123519,14-12-2011,21-12-2011,Standard Class,SS-20875,Sung Shariari,Consumer,Marion,Ohio,United States,43302,US,East,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,263.96,1,0.2,42.8935,31.62,Low,263.96,14,12,2011,2,50,4,637.08,12.39,1274.24,383.9729143,209.8054733,Winter
36999,US-2011-123519,14-12-2011,21-12-2011,Standard Class,SS-20875,Sung Shariari,Consumer,Marion,Ohio,United States,43302,US,East,OFF-AR-10003829,Office Supplies,Art,Newell 35,2.624,1,0.2,0.2952,0.27,Low,2.624,14,12,2011,2,50,4,282.4,674.6904,82.6,214.2474286,212.37754,Winter
37000,US-2011-123519,14-12-2011,21-12-2011,Standard Class,SS-20875,Sung Shariari,Consumer,Marion,Ohio,United States,43302,US,East,FUR-TA-10002645,Furniture,Tables,Hon Rectangular Conference Tables,136.53,1,0.4,-52.3365,20.52,Low,136.53,14,12,2011,2,50,4,478.8,232.203,5.214,227.6843143,250.8934467,Winter
33270,CA-2011-148950,14-12-2011,19-12-2011,Standard Class,JD-16015,Joy Daniels,Consumer,Chicago,Illinois,United States,60610,US,Central,OFF-FA-10003059,Office Supplies,Fasteners,Assorted Color Push Pins,2.896,2,0.2,0.4706,0.22,Medium,1.448,14,12,2011,2,50,4,17.82,491.64,410.76,155.008,237.30209,Winter
33271,CA-2011-148950,14-12-2011,19-12-2011,Standard Class,JD-16015,Joy Daniels,Consumer,Chicago,Illinois,United States,60610,US,Central,TEC-AC-10002718,Technology,Accessories,Belkin Standard 104 key USB Keyboard,35.016,3,0.2,-2.1885,1.8,Medium,11.672,14,12,2011,2,50,4,2.896,374.76,47.52,106.4731429,236.88529,Winter
33269,CA-2011-148950,14-12-2011,19-12-2011,Standard Class,JD-16015,Joy Daniels,Consumer,Chicago,Illinois,United States,60610,US,Central,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,5.104,4,0.8,-8.6768,0.48,Medium,1.276,14,12,2011,2,50,4,955.8675,65.34,41.36,233.1476429,265.8790067,Winter
40808,CA-2011-130575,14-12-2011,16-12-2011,First Class,CS-11845,Cari Sayre,Corporate,Chicago,Illinois,United States,60623,US,Central,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,9.264,3,0.8,-13.896,0.65,Medium,3.088,14,12,2011,2,50,4,28.302,136.53,67.752,150.6099286,219.4453067,Winter
37923,CA-2011-145541,14-12-2011,21-12-2011,Standard Class,TB-21400,Tom Boeckenhauer,Consumer,New York City,New York,United States,10024,US,East,TEC-MA-10001127,Technology,Machines,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",6999.96,4,0,2239.9872,499.55,Medium,1749.99,14,12,2011,2,50,4,42.06,94.2,637.08,1139.394429,394.2701233,Winter
38780,CA-2011-129938,15-12-2011,17-12-2011,Second Class,EB-13705,Ed Braxton,Corporate,Philadelphia,Pennsylvania,United States,19140,US,East,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",445.802,7,0.3,-108.2662,21.36,Medium,63.686,15,12,2011,3,50,4,119.52,988.86,8.91,242.8125714,444.5290167,Winter
38303,CA-2011-119466,15-12-2011,21-12-2011,Standard Class,SP-20860,Sung Pak,Corporate,Chicago,Illinois,United States,60623,US,Central,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,8.544,2,0.6,-7.476,0.8,Medium,4.272,15,12,2011,3,50,4,168.318,391.545,15.228,139.8814286,439.0024,Winter
32872,CA-2011-101602,15-12-2011,18-12-2011,First Class,MC-18100,Mick Crebagga,Consumer,El Paso,Texas,United States,79907,US,Central,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",763.28,5,0.3,-21.808,153.02,Medium,152.656,15,12,2011,3,50,4,50.4,341.523,28.08,191.2438571,463.8550667,Winter
32871,CA-2011-101602,15-12-2011,18-12-2011,First Class,MC-18100,Mick Crebagga,Consumer,El Paso,Texas,United States,79907,US,Central,TEC-PH-10000169,Technology,Phones,ARKON Windshield Dashboard Air Vent Car Mount Holder,40.68,3,0.2,-9.153,0.71,Medium,13.56,15,12,2011,3,50,4,143.13,112.62,6999.96,176.5071429,214.9427,Winter
36880,CA-2011-116673,15-12-2011,19-12-2011,Second Class,JO-15280,Jas O'Carroll,Consumer,San Diego,California,United States,92037,US,West,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,6.16,2,0,1.9712,0.32,Medium,3.08,15,12,2011,3,50,4,159.296,49.02,27.39,272.514,220.5447,Winter
34427,CA-2011-136399,16-12-2011,17-12-2011,First Class,CC-12100,Chad Cunningham,Home Office,Los Angeles,California,United States,90049,US,West,TEC-AC-10001142,Technology,Accessories,First Data FD10 PIN Pad,395,5,0,39.5,17.2,High,79,16,12,2011,4,50,4,414.72,160.272,176.61,373.52,359.9919,Winter
40316,CA-2011-100706,16-12-2011,18-12-2011,Second Class,LE-16810,Laurel Elliston,Consumer,Springfield,Virginia,United States,22153,US,South,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,99.98,2,0,7.9984,9.22,Medium,49.99,16,12,2011,4,50,4,718.72,1409.04,49.02,336.1310857,353.78622,Winter
